Date,Open,High,Low,Close,Adj Close,Volume,ETH Gas price,ETH total supply,ETH daily transaction fee,Gas utilization rate of ETH,ETH daily new contracts,ETH market cap,ETH average daily block size,ETH average computing power of the entire network,ETH average daily transaction fee,ETH mining difficulty,ETH number of daily active addresses,Number of new addresses added per day on ETH,ETH number of daily transactions on the chain,ETH daily transaction volume on the chain
2018-09-28,229.0410003662109,231.7480010986328,218.66900634765625,222.4019927978516,222.4019927978516,2018120000,1.3961226047891841e-08,102241627.65573,595.61,87.42999999999999,5967,23114258499.17499,29608.844968862668,232499092584629.5,0.0011432514554329,3289932660534936.5,272161,65292.0,520979,1836748.593276395
2018-09-29,221.7050018310547,234.01400756835935,216.0780029296875,231.63499450683597,231.63499450683597,2208720000,1.6906953190014182e-08,102261980.21823,686.34,83.06,17427,23690882972.57881,22656.5220022902,229349626638899.2,0.0016036018775744,3240726735179196.5,233393,62898.0,427999,1801185.8742704226
2018-09-30,231.32899475097656,236.98599243164065,228.44500732421875,232.84800720214844,232.84800720214844,1765560000,1.3840219372941675e-08,102282237.15573,536.02,79.81,11814,23946477615.640213,21066.07942000329,228954908025812.0,0.0011135278194988,3259890769397837.0,261254,70951.0,481371,1383196.6524688895
2018-10-01,233.22000122070312,234.1450042724609,226.94500732421875,230.76800537109372,230.76800537109372,1597500000,1.4431513854327797e-08,102302663.21823,558.32,79.09,4975,23853850916.08896,24805.00588812561,230429056256685.6,0.001217672742817,3255974250332690.0,245103,68567.0,458514,1435877.9437943562
2018-10-02,231.1000061035156,231.16700744628903,225.83799743652344,227.18099975585935,227.18099975585935,1542080000,1.7365573582575177e-08,102323022.90573,687.96,81.12,12657,23283883652.226234,26812.84616644823,226175450314752.47,0.0014655251379867,3201737154594908.0,245915,65580.0,469429,1129151.061001046
2018-10-03,226.4069976806641,226.4579925537109,213.9709930419922,220.48899841308597,220.48899841308597,1683930000,1.2444442793546105e-08,102343448.96823,496.81,81.15,21270,22430524509.86372,20748.195478939662,231776280777956.0,0.0009013407354995556,3256780960287257.0,283866,79630.0,551190,1677366.4070958684
2018-10-04,220.4459991455078,226.1479949951172,220.08999633789065,222.21800231933597,222.21800231933597,1479500000,1.0719956642643641e-08,102363720.62448,438.2,83.43,24921,23026075120.454075,21744.74673416068,229488284428789.2,0.0007830537308525314,3234649175133468.0,313675,96850.0,559604,1855083.0328188485
2018-10-05,222.2669982910156,228.31900024414065,220.95700073242188,227.6009979248047,227.6009979248047,1547330000,1.1283316933384397e-08,102384207.06198,457.61,82.08,14369,22696524022.51533,22437.82982512953,235233820588581.7,0.0007783647892881928,3290073546389222.0,313695,65780.0,587912,1611168.1547783378
2018-10-06,227.552001953125,227.92599487304688,224.2460021972656,225.1199951171875,225.1199951171875,1505070000,7.855486486429797e-09,102404565.06198,307.55,79.57,38596,23081996152.74671,17718.703577235774,230160244539948.1,0.0005112013855876281,3233659731021410.5,362969,91375.0,601622,1260051.3972996883
2018-10-07,225.43499755859372,226.3699951171875,222.9960021972656,226.11900329589844,226.11900329589844,1470480000,7.959467613353501e-09,102424974.81198,295.55,74.8,37806,23151202889.90498,16562.580821917807,234894150025973.7,0.0005511627473285718,3270003716198141.0,304867,94319.0,536230,1046171.3178933598
2018-10-08,226.50900268554688,230.76499938964844,224.5570068359375,229.2550048828125,229.2550048828125,1470740000,1.2437692605215566e-08,102445398.15573,422.8,68.46,23859,23086153948.95308,16278.21910745932,237875112463266.44,0.0008081688514750802,3310550026337789.0,284881,88526.0,523158,1811235.9270889051
2018-10-09,229.7100067138672,230.16099548339844,226.4010009765625,227.98199462890625,227.98199462890625,1405130000,1.0308147644431364e-08,102465738.99948,390.19,76.85,26566,23314831546.75659,17973.307130095825,236666933213683.84,0.0007195400136830439,3321295163623028.5,303502,86161.0,542277,1568335.2953910255
2018-10-10,227.6150054931641,227.70700073242188,224.4949951171875,225.7689971923828,225.7689971923828,1384040000,1.1513908618451553e-08,102486199.46823,401.85,70.73,9395,23191516943.404728,17807.9703307393,234469874794385.2,0.0007502030224678198,3283908950156548.0,287224,82112.0,535655,1551616.474704024
2018-10-11,225.6100006103516,225.6100006103516,189.2830047607422,189.49899291992188,189.49899291992188,2167620000,1.3966327514292349e-08,102506674.09323,506.79,73.58,9164,20573671033.42486,17073.841499026606,230323250114775.47,0.0009432476799892794,3228374811157695.5,278137,64053.0,537282,3324670.4380832477
2018-10-12,188.70700073242188,199.4010009765625,188.70700073242188,196.7270050048828,196.7270050048828,1487900000,1.1603500886390304e-08,102527110.74948,448.73,78.61,11679,20409207552.358944,19874.32997235323,230835282708786.97,0.0007780658025922234,3243445981912583.5,306490,90785.0,576725,2233742.433943647
2018-10-13,196.36399841308597,201.2790069580078,196.36399841308597,199.84100341796875,199.84100341796875,1167610000,1.4601070122177321e-08,102547552.74948,541.62,74.7,17278,20277861611.88463,18213.720960206218,228042831069790.0,0.0010226191375273,3173969645394014.0,279247,91781.0,529640,1504390.5101902906
2018-10-14,199.6909942626953,201.82699584960935,195.2429962158203,195.71499633789065,195.71499633789065,1169260000,8.291533435134651e-09,102567921.24948,302.11,74.05000000000001,42245,20564096635.127705,15775.733821138212,229478624541385.3,0.0005714020922345981,3223224889313769.0,308612,97440.0,528717,1220609.909393516
2018-10-15,195.2700042724609,222.1179962158203,194.15899658203125,209.70399475097656,209.70399475097656,2865830000,1.1517927474023487e-08,102588257.40573,388.76,69.05,29384,21496519655.20641,17217.125695581013,228552444679422.44,0.0006983783667258888,3231459953632416.5,318877,90424.0,556661,3370326.50069765
2018-10-16,209.6280059814453,212.17300415039065,207.98399353027344,210.1199951171875,210.1199951171875,1532280000,1.0360986922883508e-08,102608580.06198,354.84,70.09,24735,21385761484.548103,17480.745252128356,226802492132205.7,0.0006262088633507927,3208287815673323.5,326105,84786.0,566648,2692045.2388910213
2018-10-17,210.2169952392578,211.125,205.9279937744141,207.0829925537109,207.0829925537109,1444130000,1.0758469018747011e-08,102628996.46823,393.22,74.64,20607,21612286075.554398,17625.81735010619,226372617028146.8,0.0006911813819409046,3195478821088497.0,313826,83593.0,568910,2207970.827380116
2018-10-18,207.4040069580078,208.47000122070312,201.7429962158203,203.3520050048828,203.3520050048828,1365860000,9.665598747524802e-09,102649503.43698,352.61,73.87,37143,21359553206.813885,17751.232625951725,230038933102190.1,0.0005986048793572055,3219315108020361.0,352961,97794.0,589053,2377059.010406609
2018-10-19,203.2570037841797,204.6629943847656,201.843994140625,203.7270050048828,203.7270050048828,1264480000,1.1117237290887637e-08,102669811.65573,399.95,74.09,24886,20887184332.467777,18056.85203493162,225994228638841.2,0.0006968207065251479,3216805127882991.5,301800,83158.0,573964,2237797.2184485644
2018-10-20,203.51499938964844,206.2220001220703,203.0850067138672,205.42999267578125,205.42999267578125,1238780000,1.0657212316915196e-08,102690189.06198,373.73,71.58,45910,20944066446.58905,16763.964402351405,225163747797692.9,0.000666130762896447,3175680374377456.5,351016,102600.0,561046,1382471.881821144
2018-10-21,205.38999938964844,208.15499877929688,204.6210021972656,205.1419982910156,205.1419982910156,1190300000,9.665875733759058e-09,102710469.81198,345.54,73.17,66501,21300138479.160194,15816.401833961028,222758756126436.03,0.0007033005503631094,3151273926538719.0,329835,110990.0,491312,2381322.2512619714
2018-10-22,205.1739959716797,206.9320068359375,203.3769989013672,204.04400634765625,204.04400634765625,1328980000,1.0180722410778206e-08,102730857.71823,382.58,76.79,44115,21027434009.989456,18845.30979238189,221887811228852.2,0.0006712047579782102,3134038353990254.5,347092,101990.0,569990,1619566.0629809217
2018-10-23,204.01600646972656,205.1510009765625,201.91099548339844,204.33599853515625,204.33599853515625,1237490000,1.0970015861958209e-08,102751280.78073,404.21,75.07000000000001,40572,20789171384.3293,18146.63439282804,218956027188801.2,0.0007008482099510354,3082553902827405.0,359399,100148.0,576744,1790020.339006336
2018-10-24,204.1269989013672,205.58099365234372,203.35400390625,203.8520050048828,203.8520050048828,1102220000,1.1855468562668361e-08,102771756.81198,431.43,74.02,39113,20899046668.28394,18544.769894222947,221879202161651.8,0.0008034482180668302,3119381791067571.5,332880,108249.0,536973,1862464.697876574
2018-10-25,203.8679962158203,204.1320037841797,201.822998046875,202.718994140625,202.718994140625,1102900000,1.3998539557191698e-08,102792145.37448,563.58,81.99,35279,20828925062.53884,22486.86933854676,222920384889486.84,0.001080230467567,3137667076218653.0,324665,97663.0,521722,2437273.5978598483
2018-10-26,202.33599853515625,204.77999877929688,201.55099487304688,203.32899475097656,203.32899475097656,1161310000,1.280305045210001e-08,102812416.65573,495.87,79.27,35150,20836248687.188503,21436.01702963812,219000578586527.03,0.000912975755611854,3097068450859254.5,321451,86230.0,543136,1973268.0866821436
2018-10-27,203.3560028076172,206.08200073242188,203.12600708007807,204.2100067138672,204.2100067138672,1084810000,1.0244064464146794e-08,102832875.06198,363.23,72.35000000000001,58296,20949913676.459747,15799.412014365002,220109678159993.25,0.0006936026550261034,3104103474302677.0,348515,106561.0,523686,1210563.6360740662
2018-10-28,204.50999450683597,205.91900634765625,203.5229949951172,205.36599731445312,205.36599731445312,1139140000,9.932911172650165e-09,102853165.37448,345.43,71.1,70692,21090316521.51825,15475.293752044488,219952413518015.25,0.0006780516051781841,3107650908414438.0,335417,123230.0,509445,1102193.0023018394
2018-10-29,205.1739959716797,205.5970001220703,195.73399353027344,197.2469940185547,197.2469940185547,1517230000,1.1710304309446672e-08,102873475.74948,409.26,71.7,45173,21108318341.598595,18712.20843591006,213858089135670.0,0.0007000037629093447,3031294484055335.5,345009,109979.0,584654,2023680.8870007957
2018-10-30,197.2030029296875,198.1219940185547,196.3509979248047,197.55599975585935,197.55599975585935,1363500000,1.1858492255007634e-08,102893854.84323,426.81,73.36,40572,20312098847.493267,19269.34893200717,222011714521587.72,0.0006955800411666827,3126230514317602.5,367303,101096.0,613603,1792581.5814454749
2018-10-31,197.6490020751953,198.33799743652344,196.531005859375,197.3809967041016,197.3809967041016,1442380000,1.2216648130018464e-08,102914131.93698,431.75,72.78,49876,20291527384.299488,18099.44925864909,216706154252414.62,0.0007325395155652983,3083733216929812.5,368331,115532.0,589388,2115775.385192964
2018-11-01,197.53700256347656,203.7539978027344,197.3280029296875,198.8719940185547,198.8719940185547,1336700000,1.1262493728583594e-08,102934430.96823,396.6,72.15,47258,20538118933.87536,17624.046877561057,217667501013743.56,0.0006851160862354893,3082600012717258.5,357028,123217.0,578880,1775947.4232661545
2018-11-02,198.98199462890625,201.2689971923828,198.7550048828125,200.63499450683597,200.63499450683597,1451870000,1.267067269580098e-08,102954604.18698,443.83,72.38,17215,20570674271.911865,17900.32848404695,211138758378724.5,0.0007801204025135122,3015779229713044.5,292739,77111.0,568925,2028924.6772390848
2018-11-03,200.7400054931641,200.7400054931641,199.5249938964844,200.18600463867188,200.18600463867188,1307150000,1.2063331251419405e-08,102974786.49948,413.7,69.98,28422,20591981313.119946,16076.594841658503,213214138108968.97,0.0007953184445824337,3007485498132650.5,289023,89045.0,520169,1385137.2879992004
2018-11-04,200.1580047607422,211.27200317382807,198.98599243164065,207.48599243164065,207.48599243164065,1749300000,9.99586270383648e-09,102995091.53073,338.61,69.04,34570,20595604833.55293,15340.096037828143,215769816395992.88,0.0006839873710491604,3037069247057166.0,285434,81728.0,495053,1279351.4100765516
2018-11-05,207.1000061035156,210.81900024414065,206.572998046875,209.09100341796875,209.09100341796875,1613510000,1.3491709717352732e-08,103015294.65573,477.94,73.41,18682,21482936179.05689,17934.724635278515,208677744413446.84,0.0008169174416676779,2988510274039764.0,320700,75353.0,585053,2704989.2396128657
2018-11-06,209.4739990234375,218.45199584960935,207.8939971923828,218.45199584960935,218.45199584960935,1856940000,1.4492370471387894e-08,103035598.93698,507.8,72.11999999999999,23671,21434168503.68154,18041.43372303639,211936225620097.2,0.0008751294684941328,3014366982378595.5,300038,113596.0,580257,2040199.880550246
2018-11-07,218.8990020751953,221.6519927978516,216.79600524902344,217.18299865722656,217.18299865722656,1927830000,1.3660700994639442e-08,103056006.62448,483.02,72.41,17830,22391895773.21813,18434.070773263436,210733879301546.88,0.0008297730157993922,2982801151824484.0,283033,97118.0,582111,2397119.4991996307
2018-11-08,217.32699584960935,218.33799743652344,212.19900512695312,212.2310028076172,212.2310028076172,1769080000,1.5446083622126812e-08,103076400.99948,544.56,72.11,28473,22121410501.612183,18180.76926853216,216899786135247.1,0.0009736334428140538,3066309791653721.0,293823,107522.0,559307,2033356.161785788
2018-11-09,211.98699951171875,213.3159942626953,209.51499938964844,210.07400512695312,210.07400512695312,1554750000,1.2424865922445078e-08,103096734.53073,424.48,69.95,57402,21652227179.40253,17785.714332514333,213300240513838.9,0.0007670317994383871,3018352158359002.5,334771,110399.0,553406,1805436.24922719
2018-11-10,209.9750061035156,213.85699462890625,209.80499267578125,212.5330047607422,212.5330047607422,1377760000,9.472505869479756e-09,103116958.74948,325.55,70.56,53033,21752921787.18661,16567.279402102497,210443209883761.8,0.0006627700551307421,2984649631881905.0,317545,100592.0,491196,1386792.0985222273
2018-11-11,212.47900390625,212.99899291992188,208.8679962158203,211.33999633789065,211.33999633789065,1501600000,7.753410921248712e-09,103137409.93698,277.45,72.86,71987,21863508368.50274,16572.800456100344,217936581204303.7,0.0005351817631196207,3067373941062201.0,372133,125445.0,518422,1132962.1138207112
2018-11-12,211.51300048828125,212.6230010986328,208.9239959716797,210.41799926757807,210.41799926757807,1452380000,1.1340633597381098e-08,103157555.59323,400.28,72.21,54142,21815373771.136112,18473.43224222586,214045476208834.9,0.0007071585046993145,3026804150147753.0,364319,105028.0,566040,1916623.9777899776
2018-11-13,210.1490020751953,210.51499938964844,206.13499450683597,206.8260040283203,206.8260040283203,1610260000,1.3104653269076724e-08,103177765.56198,453.56,71.12,43584,21568148748.17696,18107.02482327799,214898281639975.7,0.0008096972293630392,3052248135677023.5,333961,103247.0,560160,1861878.680005019
2018-11-14,206.53399658203125,207.0449981689453,174.08399963378906,181.39700317382807,181.39700317382807,2595330000,1.5109802507702996e-08,103198062.06198,522.68,70.61,59109,20006278712.6167,17832.823971260616,214458890499746.16,0.0009489280352062684,3025856281098084.0,340356,119817.0,550811,2077326.662875572
2018-11-15,181.8990020751953,184.25100708007807,170.18899536132812,180.80599975585935,180.80599975585935,2638410000,1.8859466457356323e-08,103218263.12448,673.21,72.95,59191,18311906764.61141,18477.380313930676,217898716943124.5,0.0011315024286938,3078304882957095.5,381036,118520.0,594970,4522864.489491311
2018-11-16,180.8650054931641,181.3500061035156,173.12600708007812,175.177001953125,175.177001953125,2015330000,1.5954345005190706e-08,103238424.62448,561.51,71.35000000000001,62491,18320433178.62673,17226.829062601362,219709498576691.3,0.0010174254792142,3078285101226324.5,343705,130392.0,551893,2680632.274126224
2018-11-17,175.36000061035156,175.8509979248047,172.86900329589844,174.00100708007812,174.00100708007812,1832800000,1.2187567165319372e-08,103258359.90573,433.96,73.41,90528,17914439957.774284,15780.5058551872,214662689065619.75,0.0008456654675558015,3059138080780242.0,353673,155434.0,513158,1830026.920398136
