Date,Open,High,Low,Close,Adj Close,Volume,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveEthAddress,deployed contracts,Ethersupply2,GasLimit,GasUsed,NetworkHash,TransactionFee,TxGrowth,Uncles,verified contracts
2021-12-13,4136.35986328125,4145.955078125,3680.609130859375,3784.226806640625,3784.226806640625,23999841386,180706443,27.05,88677536111,6486,11687.141,13569.125,72439,13.17,560925,16996,117905737.0258056,30031733,100242813459,923067.6744,1498415570932973547684,1242978,338,299
2021-12-14,3782.82275390625,3866.6337890625,3700.104736328125,3745.4404296875,3745.4404296875,23836759957,180851729,25.4,83572369835,6391,11872.948,13478.5,71392,13.29,560573,23633,117913653.4382475,30035058,98661297954,932658.5315,1132416242428147148050,1214900,396,332
2021-12-15,3862.25146484375,4086.372802734375,3664.719970703125,4018.388671875,4018.388671875,26411188833,180986198,29.2,92325564544,6478,11714.432,13556.4375,69996,13.18,558270,14233,117920460.91864751,30032732,100002585601,924274.0751,1091367636650728367630,1258462,339,316
2021-12-16,4020.4150390625,4110.36865234375,3956.05712890625,3962.4697265625,3962.4697265625,19825531254,181111863,35.7,101523194423,6397,11576.582,13385.125,64166,13.32,549496,18491,117925727.55877905,30034707,98878029798,901874.6907,1005325246007912433192,1155456,334,304
2021-12-17,3959.012451171875,3992.79248046875,3711.424560546875,3879.486572265625,3879.486572265625,23143541098,181240174,30.82,113247836692,6468,11404.128,13585.5625,73499,13.18,570955,13998,117932640.24914835,30036635,99899533626,902430.8407,2120431007819006740474,1270355,369,333
2021-12-18,3880.29150390625,3993.829833984375,3774.614990234375,3960.860107421875,3960.860107421875,19530895889,181357505,23.08,68559014804,6508,11656.212,13656.5625,75495,13.12,514295,17005,117941586.15364128,30035105,100499502434,927235.4423,738355169558765063979,1159873,365,200
2021-12-19,3960.872314453125,4018.658447265625,3894.398681640625,3922.592529296875,3922.592529296875,16167785597,181471904,22.22,62055391544,6453,11671.161,13508.375,67943,13.27,513819,16283,117951488.48960924,30038821,99832932492,918428.5423,1525726085327664193053,1137581,346,190
2021-12-20,3923.69580078125,3980.0986328125,3759.4033203125,3933.844482421875,3933.844482421875,21589690675,181594935,23.93,71513752132,6545,11787.347,13802.75,69853,13.01,538610,18311,117960497.27462168,30038499,101019415970,949127.0092,1186201375156765858959,1201239,412,385
2021-12-21,3938.4638671875,4058.8212890625,3918.837890625,4020.260009765625,4020.260009765625,16388555198,181729787,23.23,71133181120,6442,12021.166,13518.375,68846,13.24,541955,22964,117969210.42811118,30029615,99582538677,947223.3495,840701410755149775782,1203638,366,349
2021-12-22,4018.69580078125,4073.79150390625,3947.690185546875,3982.099609375,3982.099609375,13921756199,181856007,25.67,81724114577,6426,11803.847,13520.75,68697,13.28,577033,18134,117977029.9204016,30030405,99157641835,930372.6554,936630316766694421817,1233315,384,400
2021-12-23,3981.961669921875,4149.02685546875,3897.234375,4108.015625,4108.015625,18007273742,181986755,28.35,90020348396,6415,11772.716,13505.3125,72291,13.31,546643,13934,117984655.57420248,30031369,99088233365,927101.3504,1393896158992468396354,1245242,389,327
2021-12-24,4111.34521484375,4134.1064453125,4029.064453125,4047.98291015625,4047.98291015625,12769090623,182103923,23.1,75729336544,6468,11799.102,13554.75,72147,13.16,585105,13687,117993201.5829648,30034010,99799023582,931910.5518,1087255606990081310955,1298329,356,237
2021-12-25,4049.781982421875,4138.56494140625,4027.927001953125,4093.281005859375,4093.281005859375,10894785525,182200346,22.95,73519109194,6460,11730.999,13566.6875,72236,13.21,572474,9660,118001611.57284585,30032560,99831016366,927482.138,787306632612327178933,1299519,371,128
2021-12-26,4094.151611328125,4105.02392578125,4013.0263671875,4067.328125,4067.328125,11197244172,182321301,19.25,58587455926,6467,11670.134,13601.9375,71563,13.2,541229,15769,118011442.43089776,30028409,99855677488,925236.3491,633829377670149212645,1206942,383,172
2021-12-27,4064.746337890625,4126.00146484375,4033.492431640625,4037.547607421875,4037.547607421875,11424360002,182457632,25.91,82343259279,6477,11764.608,13622.5,78825,13.17,563485,12680,118019215.40694924,30027057,100081178539,933679.6269,882004928974693660000,1252037,380,260
2021-12-28,4037.5380859375,4037.5380859375,3769.280029296875,3800.89306640625,3800.89306640625,17299472803,182583655,31.83,106487269070,6442,11794.555,13521.6875,79689,13.24,540891,12369,118024754.75230084,30030828,99401788712,929503.7485,1124496775131446795706,1241032,367,226
