Time,BTC total supply,Price
2011-05-28,6366900.0,8.3001
2011-05-29,6375300.0,8.4299
2011-05-30,6383100.0,8.800025000000002
2011-05-31,6390800.0,8.715455
2011-06-01,6399250.0,9.607497500000001
2011-06-02,6409150.0,10.643019999999998
2011-06-03,6419150.0,14.317785714285714
2011-06-04,6429650.0,18.64759333333334
2011-06-05,6440300.0,16.675
2011-06-06,6452600.0,18.37141428571429
2011-06-07,6461250.0,23.396988372093016
2011-06-08,6470250.0,29.64085384615385
2011-06-09,6480550.0,28.9407
2011-06-10,6492150.0,23.86174117647059
2011-06-11,6503350.0,14.651199999999998
2011-06-12,6515500.0,18.71959
2011-06-13,6527600.0,19.409272222222214
2011-06-14,6538900.0,19.32056428571429
2011-06-15,6553150.0,19.49
2011-06-16,6563250.0,17.363817999999995
2011-06-17,6572600.0,15.834064285714286
2011-06-18,6582350.0,16.876666666666665
2011-06-19,6593400.0,17.405467272497287
2011-06-20,6604550.0,17.4795582704942
2011-06-21,6616650.0,17.850482972780885
2011-06-22,6629700.0,17.906287114865226
2011-06-23,6641800.0,18.16839759701135
2011-06-24,6654350.0,18.585396059959713
2011-06-25,6661650.0,17.943275642315022
2011-06-26,6669250.0,16.366438571428574
2011-06-27,6677350.0,16.750066666666665
2011-06-28,6684900.0,16.943002500000002
2011-06-29,6693800.0,16.899833333333333
2011-06-30,6702600.0,16.153598125000002
2011-07-01,6711700.0,15.363328181818185
2011-07-02,6720600.0,15.4
2011-07-03,6728850.0,15.440396666666668
2011-07-04,6736800.0,13.820056
2011-07-05,6744700.0,12.886805625
2011-07-06,6752400.0,14.767071111111115
2011-07-07,6759200.0,14.770078461538462
2011-07-08,6766400.0,14.313770000000002
2011-07-09,6774400.0,14.3775
2011-07-10,6781500.0,14.74739
2011-07-11,6789300.0,14.210998421052633
2011-07-12,6796200.0,14.01648166666667
2011-07-13,6805050.0,13.954294285714285
2011-07-14,6813100.0,13.997809
2011-07-15,6821050.0,13.81
2011-07-16,6829250.0,13.719048571428573
2011-07-17,6837150.0,13.167918750000005
2011-07-18,6844900.0,13.423071481481482
2011-07-19,6853500.0,13.84199375
2011-07-20,6860350.0,13.693134848484846
2011-07-21,6867850.0,13.612104
2011-07-22,6875350.0,13.69542
2011-07-23,6882600.0,13.68
2011-07-24,6891100.0,13.98001
2011-07-25,6899300.0,14.0026
2011-07-26,6907700.0,13.88117
2011-07-27,6916850.0,13.9076
2011-07-28,6925050.0,13.481906666666667
2011-07-29,6933100.0,13.514396363636365
2011-07-30,6940700.0,13.53281315789474
2011-07-31,6948850.0,13.379893333333333
2011-08-01,6957850.0,13.095602000000005
2011-08-02,6965450.0,12.060019
2011-08-03,6973250.0,9.26005
2011-08-04,6980050.0,10.743663333333332
2011-08-05,6986800.0,9.7726675
2011-08-06,6993100.0,6.511275454545455
2011-08-07,6999450.0,8.166288292682923
2011-08-08,7006000.0,7.8298549999999985
2011-08-09,7012600.0,9.74886068965517
2011-08-10,7020900.0,10.01468625
2011-08-11,7027800.0,9.45624
2011-08-12,7034450.0,9.460339999999999
2011-08-13,7041050.0,10.123339655172405
2011-08-14,7047200.0,10.744264615384619
2011-08-15,7054200.0,11.138136
2011-08-16,7061050.0,10.958955
2011-08-17,7067650.0,10.993066666666667
2011-08-18,7075100.0,10.847017692307693
2011-08-19,7081850.0,11.65
2011-08-20,7089100.0,11.450997999999998
2011-08-21,7096550.0,11.323212000000002
2011-08-22,7105100.0,10.940764736842107
2011-08-23,7113850.0,10.927407
2011-08-24,7120700.0,10.8506
2011-08-25,7127000.0,9.684139710144926
2011-08-26,7134250.0,8.179189444444445
2011-08-27,7141100.0,8.5902
2011-08-28,7146650.0,9.078464285714286
2011-08-29,7152950.0,8.96809375
2011-08-30,7160500.0,8.795466000000001
2011-08-31,7168350.0,8.22353625
2011-09-01,7174600.0,8.228883750000001
2011-09-02,7182500.0,8.62278
2011-09-03,7189450.0,8.479
2011-09-04,7196000.0,8.17871357142857
2011-09-05,7203600.0,7.629207142857145
2011-09-06,7211000.0,6.864676666666665
2011-09-07,7218650.0,7.186077777777778
2011-09-08,7224900.0,6.5331220000000005
2011-09-09,7231950.0,5.05558
2011-09-10,7239200.0,4.764342000000001
2011-09-11,7246000.0,5.914224166666667
2011-09-12,7252400.0,6.061434285714286
2011-09-13,7259400.0,5.8
2011-09-14,7266850.0,5.619543333333333
2011-09-15,7274050.0,4.805915714285715
2011-09-16,7280400.0,4.811
2011-09-17,7286700.0,4.7647
2011-09-18,7294950.0,5.2382333333333335
2011-09-19,7301150.0,5.462770769230769
2011-09-20,7308000.0,6.114797272727272
2011-09-21,7315700.0,5.660935625
2011-09-22,7322850.0,5.473564
2011-09-23,7329700.0,5.557576363636364
2011-09-24,7336000.0,5.4715266666666675
2011-09-25,7342900.0,5.331829999999999
2011-09-26,7349350.0,4.86916
2011-09-27,7356850.0,4.709366666666667
2011-09-28,7363250.0,4.7093475
2011-09-29,7370150.0,4.7846224999999984
2011-09-30,7376300.0,5.149056666666667
2011-10-01,7382550.0,5.0181025
2011-10-02,7389400.0,5.02701
2011-10-03,7396100.0,5.02401
2011-10-04,7402550.0,4.96
2011-10-05,7409150.0,4.879936666666667
2011-10-06,7416000.0,4.734425
2011-10-07,7422150.0,4.2728
2011-10-08,7428800.0,4.00587
2011-10-09,7434950.0,4.10288
2011-10-10,7440850.0,4.086946666666667
2011-10-11,7446300.0,3.9591533333333335
2011-10-12,7452400.0,4.15
2011-10-13,7456900.0,4.04615
2011-10-14,7463350.0,3.98794
2011-10-15,7470550.0,3.848035
2011-10-16,7476450.0,3.5723744444444443
2011-10-17,7482400.0,2.5544640000000003
2011-10-18,7488800.0,2.409323333333333
2011-10-19,7495250.0,2.2622557142857147
2011-10-20,7500500.0,2.348005
2011-10-21,7507350.0,2.562545
2011-10-22,7512200.0,3.138733333333333
2011-10-23,7517450.0,3.16469030083056
2011-10-24,7523400.0,2.538475833333333
2011-10-25,7529750.0,2.773611666666667
2011-10-26,7535450.0,2.7730099999999998
2011-10-27,7541450.0,3.0401142105263164
2011-10-28,7546400.0,3.185198
2011-10-29,7552150.0,3.56826
2011-10-30,7556900.0,3.2624975
2011-10-31,7563750.0,3.243748333333333
2011-11-01,7570900.0,3.1637619999999997
2011-11-02,7578300.0,3.253693333333333
2011-11-03,7584950.0,3.1555
2011-11-04,7592150.0,3.05545
2011-11-05,7599750.0,2.972505
2011-11-06,7607050.0,2.959772
2011-11-07,7613100.0,3.0061166666666668
2011-11-08,7620200.0,3.0456833333333333
2011-11-09,7628800.0,2.9482128571428565
2011-11-10,7636050.0,2.8477188461538465
2011-11-11,7642200.0,3.0735269230769235
2011-11-12,7649100.0,3.03099
2011-11-13,7656300.0,2.99599
2011-11-14,7663000.0,2.1422394871794865
2011-11-15,7671350.0,2.324486197288458
2011-11-16,7678100.0,2.567874444444445
2011-11-17,7685450.0,2.25
2011-11-18,7691800.0,2.0510271428571434
2011-11-19,7698900.0,2.1994325
2011-11-20,7705050.0,2.1998700000000007
2011-11-21,7711750.0,2.28936
2011-11-22,7718550.0,2.326955
2011-11-23,7725250.0,2.332055
2011-11-24,7730800.0,2.427627826086956
2011-11-25,7737200.0,2.493312857142857
2011-11-26,7743400.0,2.47003
2011-11-27,7749100.0,2.4769754545454545
2011-11-28,7755300.0,2.5472952941176468
2011-11-29,7762250.0,2.750195
2011-11-30,7769700.0,2.9443099999999998
2011-12-01,7778600.0,3.068399583333333
2011-12-02,7786800.0,3.1109315384615384
2011-12-03,7794100.0,2.7837090243902427
2011-12-04,7800800.0,2.8280966666666667
2011-12-05,7808850.0,2.85107
2011-12-06,7817000.0,3.0335100000000006
2011-12-07,7824350.0,2.9737285714285715
2011-12-08,7831800.0,2.988714000000001
2011-12-09,7839500.0,2.962285
2011-12-10,7847700.0,3.05437625
2011-12-11,7854250.0,3.25089125
2011-12-12,7861450.0,3.1458730000000004
2011-12-13,7867900.0,3.2499
2011-12-14,7875350.0,3.147667777777777
2011-12-15,7881300.0,3.201991666666667
2011-12-16,7887250.0,3.206595
2011-12-17,7894550.0,3.2000233333333328
2011-12-18,7902200.0,3.192505
2011-12-19,7909600.0,3.5238750000000003
2011-12-20,7916350.0,3.981072424242424
2011-12-21,7924100.0,3.8821
2011-12-22,7931000.0,3.908236249999999
2011-12-23,7938600.0,3.94678
2011-12-24,7945300.0,3.94
2011-12-25,7953750.0,4.225
2011-12-26,7962500.0,4.011599411764705
2011-12-27,7970500.0,4.107745
2011-12-28,7977850.0,4.183901479291041
2011-12-29,7985300.0,4.166566666666666
2011-12-30,7991500.0,4.2478428571428575
2011-12-31,7999100.0,4.721629090909091
2012-01-01,8007000.0,5.27839909090909
2012-01-02,8014500.0,5.21678
2012-01-03,8022400.0,4.883427777777778
2012-01-04,8030200.0,5.58749
2012-01-05,8037150.0,6.982924814814817
2012-01-06,8046150.0,6.696863333333334
2012-01-07,8054950.0,6.811656666666668
2012-01-08,8062900.0,7.13009076923077
2012-01-09,8071150.0,6.3162949999999976
2012-01-10,8078500.0,6.449687599999999
2012-01-11,8086050.0,6.899966666666668
2012-01-12,8094650.0,6.797846666666668
2012-01-13,8100700.0,6.413502074303406
2012-01-14,8108400.0,6.750014999999999
2012-01-15,8115950.0,7.0275609090909095
2012-01-16,8123700.0,6.648461904761903
2012-01-17,8131950.0,5.56730760869565
2012-01-18,8139050.0,5.9170500000000015
2012-01-19,8145800.0,6.3543171428571465
2012-01-20,8152550.0,6.37286
2012-01-21,8161400.0,6.165864
2012-01-22,8168400.0,6.3065940000000005
2012-01-23,8176750.0,6.343111578947367
2012-01-24,8183300.0,6.2675833333333335
2012-01-25,8191450.0,5.795209444444442
2012-01-26,8197750.0,5.335037058823528
2012-01-27,8204800.0,5.288307142857144
2012-01-28,8212250.0,5.630534444444443
2012-01-29,8220250.0,5.38777
2012-01-30,8228650.0,5.490466666666666
2012-01-31,8236750.0,5.4956314285714285
2012-02-01,8243550.0,6.07439125
2012-02-02,8251450.0,6.100066666666666
2012-02-03,8259600.0,5.95465
2012-02-04,8267400.0,5.872845
2012-02-05,8274750.0,5.684396666666667
2012-02-06,8282000.0,5.48982
2012-02-07,8288950.0,5.633037777777778
2012-02-08,8295950.0,5.59998
2012-02-09,8302700.0,5.839615431034474
2012-02-10,8310300.0,5.9169264
2012-02-11,8317300.0,5.6005
2012-02-12,8325250.0,5.51468
2012-02-13,8332650.0,5.2851921875
2012-02-14,8339350.0,4.433381818181816
2012-02-15,8346050.0,4.271745454545455
2012-02-16,8352850.0,4.26945
2012-02-17,8359450.0,4.39621
2012-02-18,8368350.0,4.2372890909090914
2012-02-19,8376650.0,4.3784025
2012-02-20,8383900.0,4.3729900000000015
2012-02-21,8390350.0,4.3025400000000005
2012-02-22,8398150.0,4.446645833333334
2012-02-23,8406100.0,5.019525199999999
2012-02-24,8413400.0,5.02920125
2012-02-25,8422050.0,4.7802454545454545
2012-02-26,8429900.0,4.9259825
2012-02-27,8437500.0,4.959988
2012-02-28,8444900.0,4.862755
2012-02-29,8454400.0,4.860007083333335
2012-03-01,8462250.0,4.92133
2012-03-02,8469050.0,4.71674142857143
2012-03-03,8474700.0,4.617961428571427
2012-03-04,8481250.0,4.825593333333333
2012-03-05,8488100.0,4.978101428571429
2012-03-06,8495300.0,4.9941958333333325
2012-03-07,8502700.0,4.922407499999999
2012-03-08,8510450.0,4.93016
2012-03-09,8519000.0,4.862108
2012-03-10,8527350.0,4.46
2012-03-11,8533950.0,4.882311538461538
2012-03-12,8542450.0,4.903366666666667
2012-03-13,8549950.0,5.274977999999999
2012-03-14,8557300.0,5.386665000000002
2012-03-15,8563500.0,5.197815
2012-03-16,8570900.0,5.34374
2012-03-17,8579050.0,5.180602500000001
2012-03-18,8587300.0,5.279683333333334
2012-03-19,8594800.0,4.6945440000000005
2012-03-20,8602400.0,4.8374558333333315
2012-03-21,8610700.0,4.80403
2012-03-22,8618300.0,4.7301400000000005
2012-03-23,8625000.0,4.675243333333333
2012-03-24,8633350.0,4.6669599999999996
2012-03-25,8641500.0,4.5500099999999986
2012-03-26,8649450.0,4.621338333333333
2012-03-27,8657050.0,4.810291537920626
2012-03-28,8664550.0,4.8102475
2012-03-29,8671800.0,4.756541363636363
2012-03-30,8679100.0,4.8591425
2012-03-31,8687300.0,4.8943925
2012-04-01,8694650.0,4.8207049999999985
2012-04-02,8701100.0,4.980836000000001
2012-04-03,8707800.0,4.952
2012-04-04,8714800.0,4.920066666666667
2012-04-05,8720700.0,4.919
2012-04-06,8726750.0,4.9333922222222215
2012-04-07,8733350.0,4.681678461538461
2012-04-08,8740350.0,4.794499999999998
2012-04-09,8748000.0,4.850681428571427
2012-04-10,8755000.0,4.833646666666667
2012-04-11,8762550.0,4.928101666666668
2012-04-12,8769500.0,4.90060875
2012-04-13,8775900.0,4.936494705882354
2012-04-14,8782500.0,4.96381
2012-04-15,8788200.0,4.968925833333332
2012-04-16,8794700.0,4.94573
2012-04-17,8801800.0,4.974027142857142
2012-04-18,8808100.0,5.1133
2012-04-19,8815750.0,5.1059575000000015
2012-04-20,8823850.0,5.367622000000001
2012-04-21,8830950.0,5.2347825
2012-04-22,8838450.0,5.203516666666666
2012-04-23,8845650.0,4.9993401395352315
2012-04-24,8852000.0,5.09822
2012-04-25,8859000.0,5.1318199999999985
2012-04-26,8866050.0,5.0976550000000005
2012-04-27,8872850.0,5.104490196078428
2012-04-28,8880650.0,4.9793
2012-04-29,8888800.0,4.88741
2012-04-30,8897000.0,4.936656000000001
2012-05-01,8906150.0,4.99750857142857
2012-05-02,8914150.0,5.03139375
2012-05-03,8922000.0,5.100782499999999
2012-05-04,8929750.0,5.0675050000000015
2012-05-05,8937700.0,5.0766175
2012-05-06,8946300.0,5.04991
2012-05-07,8954700.0,5.073795
2012-05-08,8964100.0,5.04494
2012-05-09,8972400.0,4.98185
2012-05-10,8979850.0,4.863997236842108
2012-05-11,8985500.0,4.953752
2012-05-12,8992550.0,4.9461900000000005
2012-05-13,8999550.0,4.92996
2012-05-14,9006250.0,5.007936428571427
2012-05-15,9012950.0,5.03501
2012-05-16,9018750.0,5.052466666666667
2012-05-17,9024750.0,5.0884583333333335
2012-05-18,9031800.0,5.11801
2012-05-19,9039000.0,5.1096499999999985
2012-05-20,9045900.0,5.09002
2012-05-21,9052850.0,5.089795
2012-05-22,9058700.0,5.0830275
2012-05-23,9064700.0,5.132372500000002
2012-05-24,9071500.0,5.11904
2012-05-25,9077150.0,5.135513333333333
2012-05-26,9083850.0,5.103236666666667
2012-05-27,9091950.0,5.1044800000000015
2012-05-28,9098900.0,5.1358
2012-05-29,9105700.0,5.14997
2012-05-30,9111900.0,5.134995
2012-05-31,9119500.0,5.191893846153846
2012-06-01,9126700.0,5.257021428571427
2012-06-02,9134350.0,5.24898
2012-06-03,9142500.0,5.207307777777777
2012-06-04,9150000.0,5.259519999999999
2012-06-05,9156900.0,5.4058790494853435
2012-06-06,9165300.0,5.461776666666666
2012-06-07,9171700.0,5.591628
2012-06-08,9178850.0,5.631736666666666
2012-06-09,9187200.0,5.55997
2012-06-10,9195700.0,5.46525
2012-06-11,9203350.0,5.581583333333334
2012-06-12,9210350.0,5.7100133333333325
2012-06-13,9218600.0,5.920347499999999
2012-06-14,9225600.0,5.964776315789472
2012-06-15,9233750.0,6.532364516129032
2012-06-16,9241650.0,6.43582
2012-06-17,9249750.0,6.17805125
2012-06-18,9257650.0,6.294876808510639
2012-06-19,9266800.0,6.498756666666666
2012-06-20,9273500.0,6.6717150000000025
2012-06-21,9279850.0,6.6615142857142855
2012-06-22,9286600.0,6.5253525
2012-06-23,9294800.0,6.439432000000003
2012-06-24,9302050.0,6.350021666666668
2012-06-25,9309750.0,6.308441428571429
2012-06-26,9316850.0,6.4195
2012-06-27,9325000.0,6.622337272727273
2012-06-28,9331900.0,6.605946666666667
2012-06-29,9339000.0,6.6512055555555545
2012-06-30,9346000.0,6.689967499999999
2012-07-01,9352650.0,6.628989999999999
2012-07-02,9361050.0,6.7600609090909085
2012-07-03,9368000.0,6.449972
2012-07-04,9375850.0,6.5101
2012-07-05,9383100.0,6.658883333333333
2012-07-06,9390500.0,6.6287400000000005
2012-07-07,9398900.0,6.7784274999999985
2012-07-08,9406700.0,6.79898
2012-07-09,9415250.0,6.9465625
2012-07-10,9422250.0,7.199859999999998
2012-07-11,9429700.0,7.167266666666667
2012-07-12,9437000.0,7.688739230769229
2012-07-13,9445000.0,7.646275
2012-07-14,9452750.0,7.544697999999999
2012-07-15,9460100.0,7.621010000000001
2012-07-16,9467300.0,8.478222222222222
2012-07-17,9475850.0,8.747044166666667
2012-07-18,9483400.0,9.087988571428571
2012-07-19,9490800.0,8.858418333333333
2012-07-20,9498050.0,8.538545
2012-07-21,9505500.0,8.84553
2012-07-22,9512500.0,8.433048
2012-07-23,9519950.0,8.444405714285713
2012-07-24,9527650.0,8.562244999999999
2012-07-25,9535450.0,8.801195
2012-07-26,9544450.0,8.890338181818182
2012-07-27,9552450.0,8.9
2012-07-28,9561100.0,8.853267500000001
2012-07-29,9568200.0,8.709648888888887
2012-07-30,9577800.0,9.085184444444444
2012-07-31,9584100.0,9.321236874999997
2012-08-01,9591500.0,9.504267500000001
2012-08-02,9599200.0,10.573568846153846
2012-08-03,9607850.0,10.8454475
2012-08-04,9615000.0,10.904964000000005
2012-08-05,9622850.0,10.844743333333335
2012-08-06,9629550.0,10.841448
2012-08-07,9637150.0,10.951328521408579
2012-08-08,9644950.0,11.06151
2012-08-09,9653450.0,11.127167857142858
2012-08-10,9661450.0,11.362767142857145
2012-08-11,9670150.0,11.51378333333333
2012-08-12,9678000.0,11.62340818181818
2012-08-13,9686000.0,12.02189375
2012-08-14,9693900.0,12.185994
2012-08-15,9702150.0,13.24609681818182
2012-08-16,9710200.0,13.476283333333335
2012-08-17,9717450.0,11.679850689655176
2012-08-18,9724550.0,11.40391125
2012-08-19,9732300.0,7.920336249999999
2012-08-20,9741950.0,10.073154202864243
2012-08-21,9750750.0,9.906821111111112
2012-08-22,9758350.0,9.763395
2012-08-23,9766600.0,10.0999925
2012-08-24,9774700.0,10.613777777777775
2012-08-25,9781250.0,10.555836666666666
2012-08-26,9789750.0,10.556
2012-08-27,9797500.0,10.928728333333332
2012-08-28,9804950.0,10.868043333333333
2012-08-29,9812950.0,10.866303333333335
2012-08-30,9821150.0,10.772274000000001
2012-08-31,9828150.0,10.12176
2012-09-01,9836400.0,9.97696
2012-09-02,9844200.0,10.206460000000002
2012-09-03,9852950.0,10.528666666666666
2012-09-04,9859400.0,10.36613
2012-09-05,9868300.0,10.976521111111113
2012-09-06,9877700.0,11.18497
2012-09-07,9886050.0,11.003323333333334
2012-09-08,9893500.0,11.038995
2012-09-09,9900800.0,11.073326666666668
2012-09-10,9908250.0,11.127033333333333
2012-09-11,9916300.0,11.2258135
2012-09-12,9923200.0,11.3389225
2012-09-13,9930250.0,11.373003333333335
2012-09-14,9938600.0,11.7316
2012-09-15,9945550.0,11.682625
2012-09-16,9953250.0,11.863090555555553
2012-09-17,9961950.0,11.897081666666665
2012-09-18,9970250.0,12.294733333333333
2012-09-19,9977850.0,12.521989999999999
2012-09-20,9984700.0,12.337124285714285
2012-09-21,9992950.0,12.344472857142858
2012-09-22,1.000175E7,12.2159
2012-09-23,1.00092E7,12.0983275
2012-09-24,1.001685E7,12.09198
2012-09-25,1.002445E7,12.134418
2012-09-26,1.003125E7,12.33285857142857
2012-09-27,1.003835E7,12.317598333333335
2012-09-28,1.00467E7,12.28
2012-09-29,1.00548E7,12.363095
2012-09-30,1.00626E7,12.37475
2012-10-01,1.00703E7,12.047820654016881
2012-10-02,1.007695E7,12.693781666666665
2012-10-03,1.00839E7,12.9395
2012-10-04,1.009045E7,12.766666666666666
2012-10-05,1.00975E7,12.7
2012-10-06,1.010415E7,12.505
2012-10-07,1.011135E7,11.815475
2012-10-08,1.01194E7,11.754278333333332
2012-10-09,1.01266E7,11.883887142857144
2012-10-10,1.013405E7,12.094166666666665
2012-10-11,1.014145E7,12.03
2012-10-12,1.01489E7,11.923916666666674
2012-10-13,1.015625E7,11.865472857142858
2012-10-14,1.016285E7,11.728699230769232
2012-10-15,1.01705E7,11.801467777777773
2012-10-16,1.017845E7,11.81490142857143
2012-10-17,1.01857E7,11.923778333333333
2012-10-18,1.019345E7,11.916797777777774
2012-10-19,1.020095E7,11.765486629213502
2012-10-20,1.020815E7,11.70436789473684
2012-10-21,1.02159E7,11.660545
2012-10-22,1.02241E7,11.732331666666667
2012-10-23,1.023105E7,11.7110025
2012-10-24,1.02391E7,11.64999
2012-10-25,1.02458E7,10.754429
2012-10-26,1.025345E7,10.17753181818182
2012-10-27,1.02628E7,10.321827857142855
2012-10-28,1.027105E7,10.68099
2012-10-29,1.027915E7,10.59333
2012-10-30,1.02863E7,10.846225
2012-10-31,1.029335E7,11.038845714285717
2012-11-01,1.030015E7,10.588944699114066
2012-11-02,1.030755E7,10.415661304347829
2012-11-03,1.03148E7,10.6425
2012-11-04,1.03226E7,10.823336666666668
2012-11-05,1.03303E7,10.705152857142858
2012-11-06,1.03371E7,10.831798999999998
2012-11-07,1.03449E7,10.875523333333335
2012-11-08,1.03528E7,10.855767777777777
2012-11-09,1.03603E7,10.815263157894735
2012-11-10,1.03683E7,10.875083999999998
2012-11-11,1.037495E7,10.53394
2012-11-12,1.038205E7,10.9172
2012-11-13,1.03888E7,10.881670588235293
2012-11-14,1.039605E7,10.94934
2012-11-15,1.04029E7,11.120750384615386
2012-11-16,1.04101E7,11.744632
2012-11-17,1.041685E7,11.788836999999996
2012-11-18,1.04253E7,11.606691818181815
2012-11-19,1.043105E7,11.76062
2012-11-20,1.043905E7,11.66508
2012-11-21,1.04465E7,11.697982666666665
2012-11-22,1.045405E7,12.32543923076923
2012-11-23,1.046115E7,12.33623153846154
2012-11-24,1.046895E7,12.370765
2012-11-25,1.04764E7,12.50539
2012-11-26,1.04845E7,12.221585
2012-11-27,1.0492E7,12.187300000000002
2012-11-28,1.05001E7,12.296015833333335
2012-11-29,1.0504225E7,12.45
2012-11-30,1.0507425E7,12.55498
2012-12-01,1.0511425E7,12.578930297707243
2012-12-02,1.0515275E7,12.4360175
2012-12-03,1.05189E7,12.654310844398156
2012-12-04,1.0521925E7,13.41
2012-12-05,1.05249E7,13.201336666666664
2012-12-06,1.0528375E7,13.357560006819973
2012-12-07,1.05315E7,13.455864444444439
2012-12-08,1.053495E7,13.5414715
2012-12-09,1.05383E7,13.348245714285715
2012-12-10,1.05417E7,13.461103846153845
2012-12-11,1.05453E7,13.605317586206901
2012-12-12,1.0548675E7,13.646908214285714
2012-12-13,1.0552E7,13.728511052631578
2012-12-14,1.0554675E7,13.604542499999999
2012-12-15,1.055755E7,13.510539047619051
2012-12-16,1.056045E7,13.395528571428573
2012-12-17,1.0563475E7,13.23335
2012-12-18,1.05666E7,13.25036589147287
2012-12-19,1.0570125E7,13.530313333333332
2012-12-20,1.0572975E7,13.555235
2012-12-21,1.05761E7,13.323996
2012-12-22,1.0579575E7,13.402473333333335
2012-12-23,1.0583075E7,13.335932000000001
2012-12-24,1.05862E7,13.1285
2012-12-25,1.05894E7,13.37277
2012-12-26,1.059275E7,13.456875000000002
2012-12-27,1.0596775E7,13.342924545454547
2012-12-28,1.0601225E7,13.420328571428572
2012-12-29,1.0604625E7,13.34399
2012-12-30,1.06086E7,13.45713
2012-12-31,1.061285E7,13.512004999999998
2013-01-01,1.0616875E7,13.220000000000002
2013-01-02,1.0620725E7,13.034
2013-01-03,1.0624825E7,13.190000000000001
2013-01-04,1.0628275E7,13.174000000000001
2013-01-05,1.063205E7,13.15
2013-01-06,1.06357E7,13.15
2013-01-07,1.063965E7,13.2
2013-01-08,1.064345E7,13.5
2013-01-09,1.06468E7,13.580000000000002
2013-01-10,1.065035E7,14.000000000000004
2013-01-11,1.065345E7,14.0
2013-01-12,1.0656425E7,13.89
