Time,BTC average computing power of the entire network,Price
2022-06-12,2.3050647554108634E20,28060.6
2022-06-13,2.258527916007132E20,23240.7
2022-06-14,2.2237485690465128E20,22659.0
2022-06-15,2.1818325570017408E20,21385.0
2022-06-16,2.1204844620768743E20,20989.2
2022-06-17,2.0700468770402864E20,20619.0
2022-06-18,2.0467152685232564E20,19032.47
2022-06-19,2.0608839077224962E20,19811.95
2022-06-20,2.101178444641787E20,20793.0
2022-06-21,2.0652144710177178E20,21414.0
2022-06-22,2.0561392816911014E20,20117.0
2022-06-23,2.013635532539009E20,20378.0
2022-06-24,2.0598340976065646E20,20890.0
2022-06-25,2.1278798557796703E20,20955.1
2022-06-26,2.088625393120443E20,21344.0
2022-06-27,2.0751506587414128E20,20791.0
2022-06-28,2.0802184561830655E20,20625.0
2022-06-29,2.1034164441277517E20,20115.0
2022-06-30,2.1236683028166443E20,19150.88
2022-07-01,2.1851862385060115E20,19235.2
2022-07-02,2.1090789924178706E20,19227.83
2022-07-03,2.1442848876337742E20,19069.02
2022-07-04,2.210645004703166E20,19821.1
2022-07-05,2.1155686056523645E20,19517.49
2022-07-06,2.0606850649149224E20,20141.0
2022-07-07,2.0631516963667047E20,20884.0
2022-07-08,2.050816784061017E20,21959.0
2022-07-09,2.0479870289405687E20,21621.0
2022-07-10,2.071434522578537E20,20917.0
2022-07-11,2.0311996599806122E20,20443.0
2022-07-12,2.039649914895383E20,19878.16
2022-07-13,2.0343087423778773E20,19505.11
2022-07-14,1.984230501895421E20,20399.0
2022-07-15,1.9551409092077427E20,20841.0
2022-07-16,1.9772426911943282E20,20930.0
2022-07-17,1.937900755418689E20,21151.0
2022-07-18,1.9223810201784313E20,22467.0
2022-07-19,1.9345650526093807E20,23101.0
2022-07-20,1.899976604863748E20,24162.0
2022-07-21,1.934740017410967E20,22653.9
2022-07-22,1.9457297700986192E20,23292.0
2022-07-23,1.9242829481210452E20,22217.2
2022-07-24,1.9371285909923552E20,22840.0
2022-07-25,1.9637513672049728E20,21911.0
2022-07-26,2.00139572260433E20,20772.0
2022-07-27,2.0809854319932585E20,21501.0
2022-07-28,2.0773435351830974E20,23769.3
2022-07-29,2.1082731498874716E20,24029.0
2022-07-30,2.0667651423285982E20,24581.0
2022-07-31,2.0322436774011113E20,23776.4
2022-08-01,2.012211911005482E20,23332.0
2022-08-02,2.0333569504043378E20,23010.0
2022-08-03,1.985618009279711E20,23355.0
2022-08-04,1.963108558569544E20,22886.0
2022-08-05,1.9826045930636814E20,23044.0
2022-08-06,2.0124525010987847E20,23222.0
2022-08-07,2.0543806155024007E20,23025.2
2022-08-08,2.1163095036368224E20,23997.3
2022-08-09,2.0596027446151057E20,23093.0
2022-08-10,2.0792056527273705E20,24021.0
2022-08-11,2.1124831829032072E20,24366.2
2022-08-12,2.0907007131106748E20,23995.0
2022-08-13,2.0670694500406752E20,24541.0
2022-08-14,2.0105027969790385E20,24531.3
2022-08-15,2.0009024491530846E20,24247.9
2022-08-16,2.0116002565312332E20,23897.1
2022-08-17,1.9987974888779963E20,23382.2
2022-08-18,1.9782470265787623E20,23455.4
2022-08-19,2.0096334093378775E20,21450.6
2022-08-20,2.059111851906116E20,21309.2
2022-08-21,2.0783100653688475E20,21424.7
2022-08-22,2.0774069300096106E20,21390.2
2022-08-23,2.106279486650247E20,21478.5
2022-08-24,2.207054434424333E20,21620.8
2022-08-25,2.195451001294266E20,21619.0
2022-08-26,2.2017322246743638E20,20775.7
2022-08-27,2.1816607299428034E20,19988.3
2022-08-28,2.250723844041466E20,20023.7
2022-08-29,2.2367788134000712E20,20256.4
2022-08-30,2.2229733121729656E20,19763.1
2022-08-31,2.2654100694044652E20,20147.3
2022-09-01,2.2250995968111388E20,19804.41
2022-09-02,2.175146920799284E20,20361.6
2022-09-03,2.1618502202407974E20,19769.9
2022-09-04,2.2268080582363038E20,19782.5
2022-09-05,2.242317648463113E20,19849.6
2022-09-06,2.260162050958043E20,19824.2
2022-09-07,2.232187500782485E20,18899.91
2022-09-08,2.2198469916487883E20,19261.88
2022-09-09,2.2632158457666306E20,21321.0
2022-09-10,2.310428640856736E20,21209.0
2022-09-11,2.2974229337568438E20,21673.0
2022-09-12,2.3180841975532175E20,22126.8
2022-09-13,2.3354543984996313E20,20838.1
2022-09-14,2.286695543191712E20,20181.0
2022-09-15,2.3194463734561322E20,19723.0
2022-09-16,2.3336254338386595E20,19660.7
2022-09-17,2.3135372285280253E20,19970.48
2022-09-18,2.2889066502488254E20,19814.5
2022-09-19,2.2845351290200575E20,19088.4
2022-09-20,2.272882208476766E20,19256.8
2022-09-21,2.320834917505956E20,19227.24
2022-09-22,2.323551867391797E20,18982.9
2022-09-23,2.281925426247764E20,18717.2
2022-09-24,2.259298329510705E20,19111.4
2022-09-25,2.2439687521244384E20,18998.6
2022-09-26,2.2530975240409314E20,19117.5
2022-09-27,2.2168331929888244E20,19901.1
2022-09-28,2.217645042526989E20,19419.65
2022-09-29,2.229881220392082E20,19298.6
2022-09-30,2.308554779168783E20,19746.4
2022-10-01,2.3683395534291983E20,19325.6
2022-10-02,2.4282206908225674E20,19142.9
2022-10-03,2.4253806848082097E20,19337.6
2022-10-04,2.5131214585953167E20,20103.6
2022-10-05,2.6153985879545535E20,19998.7
2022-10-06,2.5795373119249154E20,20018.4
2022-10-07,2.5592613326544224E20,19576.8
2022-10-08,2.5720850806839886E20,19492.0
2022-10-09,2.6154741613460236E20,19543.2
2022-10-10,2.6090350078116305E20,19271.7
2022-10-11,2.6195602338185422E20,19148.0
2022-10-12,2.673234891573972E20,19124.73
2022-10-13,2.5828485664131567E20,18343.74
2022-10-14,2.6464288701041993E20,19584.14
2022-10-15,2.6256686085583205E20,19132.7
2022-10-16,2.7006627942398657E20,19161.37
2022-10-17,2.634537361352432E20,19534.5
2022-10-18,2.5766895364550525E20,19362.9
2022-10-19,2.623232180968967E20,19268.6
2022-10-20,2.658895424184029E20,19255.7
2022-10-21,2.6324411249132493E20,19163.1
2022-10-22,2.6237812927922664E20,19223.53
2022-10-23,2.6163321248310513E20,19188.68
2022-10-24,2.604510459801822E20,19303.8
2022-10-25,2.5869307360104025E20,19841.46
2022-10-26,2.5456757365859067E20,20843.9
2022-10-27,2.564461119872553E20,20562.7
2022-10-28,2.570267298227659E20,20471.8
2022-10-29,2.5911515325552617E20,20928.4
2022-10-30,2.545109857675447E20,20684.4
2022-10-31,2.6407358354606152E20,20390.0
2022-11-01,2.7331474919344656E20,20444.8
2022-11-02,2.7034987945531176E20,20412.3
2022-11-03,2.696331590044482E20,20249.7
2022-11-04,2.682683584267113E20,20873.6
2022-11-05,2.6466830142533154E20,21304.9
2022-11-06,2.700884391501102E20,21251.7
2022-11-07,2.64856173065191E20,20768.3
2022-11-08,2.6270342793178297E20,19488.1
2022-11-09,2.7009366107400064E20,17106.7
2022-11-10,2.6836179615050963E20,17515.7
2022-11-11,2.6515919343236825E20,16858.2
2022-11-12,2.7207788612199357E20,16898.1
2022-11-13,2.6995809967634307E20,16555.9
2022-11-14,2.6581047614022477E20,16574.0
2022-11-15,2.6470570289606843E20,16978.3
2022-11-16,2.618746910743343E20,16522.14
2022-11-17,2.598358125131245E20,16543.3
2022-11-18,2.6553862461768984E20,16675.1
2022-11-19,2.551598692860079E20,16668.32
2022-11-20,2.6010758375418852E20,16566.9
2022-11-21,2.5888029237233648E20,16109.5
2022-11-22,2.5981970578973852E20,16273.97
2022-11-23,2.556372834572438E20,16422.68
2022-11-24,2.513117656666629E20,16548.7
2022-11-25,2.5214444066556858E20,16505.7
2022-11-26,2.4283910511191684E20,16510.6
2022-11-27,2.3926944157704038E20,16565.9
2022-11-28,2.3769443649099393E20,16140.5
2022-11-29,2.3884762686949687E20,16390.4
2022-11-30,2.404502190657994E20,16872.5
2022-12-01,2.433060083772267E20,16975.6
2022-12-02,2.4332192149426166E20,16947.3
2022-12-03,2.4470763844512704E20,16966.4
2022-12-04,2.5046729977032963E20,17046.5
2022-12-05,2.5316142993060597E20,17091.44
2022-12-06,2.552911775774779E20,16990.4
2022-12-07,2.5023715234313522E20,16848.1
2022-12-08,2.5242137017612363E20,16936.91
2022-12-09,2.6052746680808967E20,17182.8
2022-12-10,2.6642247726457065E20,17215.7
2022-12-11,2.6303293638846297E20,17158.7
2022-12-12,2.6034877646686172E20,17014.5
2022-12-13,2.6364939412781744E20,17751.2
2022-12-14,2.5944440957458986E20,18070.1
2022-12-15,2.5482059925355908E20,17414.38
2022-12-16,2.523788390823783E20,16975.2
2022-12-17,2.4601487276994072E20,16701.9
2022-12-18,2.4559348393194488E20,16758.6
2022-12-19,2.458285039946039E20,16674.5
2022-12-20,2.44789586861398E20,16931.1
2022-12-21,2.3834243529030717E20,16858.1
2022-12-22,2.392349674349745E20,16636.7
2022-12-23,2.3782199755995932E20,16837.5
2022-12-24,2.3293975070480227E20,16843.0
2022-12-25,2.323878406013922E20,16808.4
2022-12-26,2.2965551029532472E20,16811.3
2022-12-27,2.2560487376856243E20,16797.0
2022-12-28,2.2992873001748778E20,16574.0
2022-12-29,2.3031161425636232E20,16616.5
2022-12-30,2.3199827672825522E20,16556.0
2022-12-31,2.4517306921479055E20,16597.1
2023-01-01,2.5386790796059083E20,16559.0
2023-01-02,2.639995288235498E20,16732.0
2023-01-03,2.7127205494673755E20,16677.0
2023-01-04,2.6657222798909558E20,16850.0
2023-01-05,2.6880635508047223E20,16847.1
2023-01-06,2.6716074735306408E20,16844.5
2023-01-07,2.6861370226605615E20,16940.4
2023-01-08,2.692511823861045E20,17017.8
2023-01-09,2.671748167708189E20,17279.1
2023-01-10,2.6761610937203445E20,17332.2
2023-01-11,2.6911353471108304E20,17331.8
2023-01-12,2.714210520970571E20,18100.9
2023-01-13,2.6005336213179816E20,19254.21
2023-01-14,2.6437252466770615E20,20792.2
2023-01-15,2.669931046459621E20,20923.0
2023-01-16,2.7480863553779673E20,20991.6
2023-01-17,2.7273360132664404E20,21132.0
2023-01-18,2.767573117660937E20,20987.4
2023-01-19,2.7862024599516516E20,20872.9
2023-01-20,2.7429551145953644E20,21141.9
2023-01-21,2.7147618188699058E20,23041.4
2023-01-22,2.6934829325045105E20,22802.1
2023-01-23,2.6779589564695622E20,22869.8
2023-01-24,2.6804510001463496E20,22936.7
2023-01-25,2.7267858486444412E20,22589.5
2023-01-26,2.791595060516617E20,22946.7
2023-01-27,2.8673490513866978E20,22980.4
2023-01-28,2.912188178645753E20,23020.7
2023-01-29,2.9271017356344014E20,23535.3
2023-01-30,2.947927829305919E20,23175.5
2023-01-31,2.919307776492904E20,23119.9
2023-02-01,2.8033740045277646E20,22983.8
2023-02-02,2.8002153400849282E20,23843.8
2023-02-03,2.7646001746553045E20,23602.0
2023-02-04,2.7202429321192577E20,23420.3
2023-02-05,2.7501137818747532E20,23092.0
2023-02-06,2.681412662276171E20,23016.1
2023-02-07,2.7248702247646262E20,22903.8
2023-02-08,2.79708969609751E20,22873.7
2023-02-09,2.8205821209261176E20,22609.1
2023-02-10,2.8377114950096247E20,21661.1
2023-02-11,2.9044888609493716E20,21738.5
2023-02-12,2.9027312157483768E20,21949.5
2023-02-13,2.9132987573413495E20,21583.3
2023-02-14,3.00469240946599E20,22033.0
2023-02-15,3.031363860777423E20,22821.8
2023-02-16,3.093466055570226E20,25031.5
2023-02-17,3.1453568410942446E20,24128.4
2023-02-18,3.1989962403833237E20,24686.8
2023-02-19,3.2360634308172146E20,24928.8
2023-02-20,3.202265418196955E20,24942.3
2023-02-21,3.1806778140932637E20,24563.8
2023-02-22,3.1259336963665147E20,23730.0
2023-02-23,3.1277908317252754E20,23956.9
2023-02-24,3.056613417447898E20,23377.9
2023-02-25,2.9150717335068433E20,23011.5
2023-02-26,2.8996927945710544E20,23243.8
2023-02-27,2.940238170458513E20,23556.6
2023-02-28,2.9461796480562083E20,23521.4
2023-03-01,3.013634146668544E20,23714.8
2023-03-02,3.0387165448884814E20,23372.5
2023-03-03,3.065475538995189E20,22341.0
2023-03-04,3.271460365289432E20,22320.5
2023-03-05,3.245197688542848E20,22446.1
2023-03-06,3.259623664739302E20,22556.0
2023-03-07,3.3328508452950684E20,22332.8
2023-03-08,3.2592303930720374E20,22152.3
2023-03-09,3.1464828678521265E20,21660.0
2023-03-10,3.1136485863071836E20,20021.0
2023-03-11,3.141776886106115E20,20111.0
2023-03-12,3.1714684114531864E20,20552.8
2023-03-13,3.244274964777052E20,24104.6
2023-03-14,3.204765971068968E20,25995.5
2023-03-15,3.197224813403944E20,24631.0
2023-03-16,3.229207306165636E20,24951.6
2023-03-17,3.255210346368369E20,26441.2
2023-03-18,3.264769624384221E20,27281.3
2023-03-19,3.2151728455100544E20,27611.4
2023-03-20,3.194316639800075E20,27740.6
2023-03-21,3.1851649059801734E20,28108.7
2023-03-22,3.25558129962168E20,28786.0
2023-03-23,3.366330105814344E20,28649.8
2023-03-24,3.465392325648486E20,28188.0
2023-03-25,3.4598918627593E20,27697.6
2023-03-26,3.469821633214827E20,27896.0
2023-03-27,3.552412445616001E20,26918.3
2023-03-28,3.520652214709774E20,26993.7
2023-03-29,3.485772712932353E20,28462.0
2023-03-30,3.4300994345075606E20,28304.0
2023-03-31,3.383255405972541E20,28495.0
2023-04-01,3.382048001187929E20,28424.0
2023-04-02,3.392310123008162E20,28162.0
2023-04-03,3.338417041055135E20,28099.0
2023-04-04,3.368515450005212E20,28042.0
2023-04-05,3.389514976398047E20,28125.0
2023-04-06,3.4260251248804325E20,28140.0
2023-04-07,3.405885119924227E20,27938.0
2023-04-08,3.4149543962821316E20,28020.0
2023-04-09,3.494248311138275E20,27939.0
2023-04-10,3.432783061715612E20,28451.0
2023-04-11,3.430480675704327E20,30202.0
2023-04-12,3.515356793865333E20,29991.0
2023-04-13,3.4298861523070484E20,30463.0
2023-04-14,3.450349674794898E20,30262.0
2023-04-15,3.4863690850945525E20,30414.0
2023-04-16,3.409036003407693E20,30359.0
2023-04-17,3.498163496157095E20,29377.0
2023-04-18,3.5643544927130065E20,30141.0
2023-04-19,3.4751548175980115E20,29262.0
2023-04-20,3.5264162989479454E20,28600.0
2023-04-21,3.460547103536618E20,27989.0
2023-04-22,3.4708580219504126E20,27500.0
2023-04-23,3.518984702569793E20,27474.0
2023-04-24,3.466995230744632E20,27273.0
2023-04-25,3.4054368672719385E20,27365.0
2023-04-26,3.375657060370827E20,29812.0
2023-04-27,3.3041257481451975E20,29175.0
2023-04-28,3.366732502352575E20,29157.0
2023-04-29,3.311431752266828E20,29351.0
2023-04-30,3.3279757427224294E20,29832.0
2023-05-01,3.4175033018251E20,28167.0
2023-05-02,3.445886637799703E20,28563.0
2023-05-03,3.4663555916052346E20,28335.0
2023-05-04,3.5592521514042314E20,28908.0
2023-05-05,3.484994152400407E20,29326.0
2023-05-06,3.535892961721789E20,28664.0
2023-05-07,3.4195654606296934E20,28970.0
2023-05-08,3.411128743290174E20,27931.0
2023-05-09,3.384709834003552E20,27439.0
2023-05-10,3.3990711252350874E20,28163.0
2023-05-11,3.4548218739495286E20,27214.0
2023-05-12,3.4968424129026386E20,26318.0
2023-05-13,3.48807454318359E20,26805.0
2023-05-14,3.613965668051991E20,27089.0
2023-05-15,3.679039517571964E20,27436.0
2023-05-16,3.687008556238185E20,27037.0
2023-05-17,3.6803750734600235E20,26781.0
2023-05-18,3.700668266024977E20,27160.0
2023-05-19,3.705174368094722E20,26927.0
2023-05-20,3.597019145693744E20,26969.0
2023-05-21,3.568338720334114E20,26934.0
2023-05-22,3.592643137486054E20,26889.0
2023-05-23,3.6302732927161E20,27326.0
2023-05-24,3.535594456162911E20,26314.0
2023-05-25,3.594385959478539E20,26220.0
2023-05-26,3.5796073786985493E20,26789.0
2023-05-27,3.671831444248144E20,26673.0
2023-05-28,3.6905611850250945E20,27267.0
2023-05-29,3.7268249361738773E20,27600.0
2023-05-30,3.742788051308861E20,27703.0
2023-05-31,3.757236034440691E20,26930.0
2023-06-01,3.693558105345212E20,26872.0
2023-06-02,3.794136279608589E20,27075.0
2023-06-03,3.766635816079822E20,27213.0
2023-06-04,3.709055265873264E20,27215.0
2023-06-05,3.660636340617898E20,26053.9
2023-06-06,3.706475835617612E20,26053.0
2023-06-07,3.609175345068782E20,26300.0
2023-06-08,3.715943619896293E20,26729.0
2023-06-09,3.702415986117583E20,26469.0
2023-06-10,3.736172846127243E20,25682.0
2023-06-11,3.8982645690255894E20,25759.0
2023-06-12,3.9129879766134345E20,25825.0
2023-06-13,3.933199863397904E20,25798.0
2023-06-14,3.8777038780249394E20,25969.0
2023-06-15,3.884399619429273E20,24979.0
2023-06-16,3.8452384367288864E20,25631.0
2023-06-17,3.825222686719432E20,26483.0
2023-06-18,3.707972808331066E20,26557.3
2023-06-19,3.75040782776858E20,26436.0
2023-06-20,3.7126824440624185E20,27098.0
2023-06-21,3.7301782609211025E20,29854.0
2023-06-22,3.657456516071434E20,29788.0
2023-06-23,3.5724630709677785E20,30862.0
2023-06-24,3.553781775460107E20,30473.0
2023-06-25,3.6244048142997035E20,30592.0
2023-06-26,3.553464182986413E20,30447.0
2023-06-27,3.6029312216114266E20,30560.0
2023-06-28,3.5695485750441175E20,30430.0
2023-06-29,3.613711979656496E20,30509.0
2023-06-30,3.638050176162657E20,30069.0
2023-07-01,3.617328357576038E20,30585.0
2023-07-02,3.625458755786969E20,30495.0
2023-07-03,3.6276036092327703E20,31048.0
2023-07-04,3.600255619237818E20,30965.0
2023-07-05,3.7129217457848045E20,30328.0
2023-07-06,3.6977563340753135E20,30423.0
2023-07-07,3.7015141911534895E20,30349.0
2023-07-08,3.923699894139118E20,30209.0
2023-07-09,3.91257468000074E20,30359.0
2023-07-10,4.045963240356376E20,30299.0
2023-07-11,4.0302272821450224E20,30603.0
2023-07-12,3.999475770822406E20,30639.0
2023-07-13,3.999651173158678E20,31012.0
2023-07-14,3.819311698376806E20,31256.1
2023-07-15,3.730771202959E20,30317.0
2023-07-16,3.704895197677608E20,30411.0
2023-07-17,3.637509549181481E20,30171.0
2023-07-18,3.711572502302672E20,29915.0
2023-07-19,3.840217513922156E20,29973.0
2023-07-20,3.814573009178696E20,29814.0
2023-07-21,3.7501511960486937E20,29861.0
2023-07-22,3.736343614349666E20,29909.0
2023-07-23,3.791620195263255E20,29898.0
2023-07-24,3.739582244555602E20,29076.0
2023-07-25,3.740601088350545E20,29207.0
2023-07-26,3.66847702495451E20,29313.0
2023-07-27,3.6527265820636984E20,29352.0
2023-07-28,3.756761534797293E20,29382.0
2023-07-29,3.791991541967484E20,29292.0
2023-07-30,3.71887109001611E20,29408.0
2023-07-31,3.7882654494715163E20,29251.0
2023-08-01,3.716691263077147E20,28899.0
2023-08-02,3.738075981837127E20,29308.0
2023-08-03,3.820775606302487E20,29231.0
2023-08-04,3.7677549943823886E20,29263.0
2023-08-05,3.775597720727571E20,29016.0
2023-08-06,3.808187448608693E20,28977.0
2023-08-07,3.809737210426478E20,28809.0
2023-08-08,3.7844401505962885E20,29534.0
2023-08-09,3.8033305200840075E20,29756.0
2023-08-10,3.714667609854036E20,29449.0
2023-08-11,3.7870584233285734E20,29340.0
2023-08-12,3.870428815260179E20,29433.0
2023-08-13,3.783780210431309E20,29353.0
2023-08-14,3.8103647723310285E20,29568.0
2023-08-15,4.036001708525274E20,29286.0
2023-08-16,4.009538674782982E20,29113.0
2023-08-17,4.151808342635157E20,27922.0
2023-08-18,4.10784414445745E20,26017.0
2023-08-19,4.024799596772633E20,26058.0
2023-08-20,4.1018344082245406E20,26069.0
2023-08-21,4.0531940565297476E20,25922.0
2023-08-22,3.976954287972953E20,25925.0
2023-08-23,3.9828137672515374E20,26139.0
2023-08-24,3.925307553825102E20,26005.0
2023-08-25,4.008936407917112E20,25923.0
2023-08-26,3.982776358955605E20,26041.0
2023-08-27,3.825622909591781E20,26127.0
2023-08-28,3.72131621354452E20,26123.0
2023-08-29,3.7232949787568085E20,27464.0
2023-08-30,3.7375807673627876E20,27211.0
2023-08-31,3.684888519004774E20,26920.0
2023-09-01,3.736693406639109E20,25821.0
2023-09-02,3.79019043615984E20,25897.0
2023-09-03,3.908444722263684E20,25871.0
2023-09-04,4.1217223812191604E20,25794.0
2023-09-05,3.9954255754140916E20,25744.0
2023-09-06,3.993518274215224E20,25604.0
2023-09-07,3.97298390321496E20,25774.0
2023-09-08,3.9369875383238256E20,25835.0
2023-09-09,3.831817725475695E20,25900.0
2023-09-10,3.8418669906536504E20,25771.0
2023-09-11,3.7857672205680443E20,25114.3
2023-09-12,3.894374847814828E20,26190.0
2023-09-13,3.8573921739573644E20,26338.0
2023-09-14,3.962317528333508E20,26685.0
2023-09-15,4.1620390129803415E20,26319.0
2023-09-16,4.241588325610494E20,26534.0
2023-09-17,4.2692719990758094E20,26555.0
2023-09-18,4.273412125587185E20,27263.0
2023-09-19,4.2807319125546435E20,27409.3
2023-09-20,4.289501185283532E20,27189.3
2023-09-21,4.1829387344059905E20,26600.0
2023-09-22,4.0435819253864576E20,26643.8
2023-09-23,4.047290333846347E20,26573.0
2023-09-24,4.0728461236244906E20,26582.3
2023-09-25,3.9924857763833925E20,26244.0
2023-09-26,4.0294069720509737E20,26135.1
2023-09-27,4.091750896408363E20,26250.0
2023-09-28,4.17601424658635E20,26976.9
2023-09-29,4.201378118213825E20,26887.5
2023-09-30,4.161145433935076E20,27000.9
2023-10-01,4.053089242949975E20,27136.0
2023-10-02,4.1396286210270665E20,28042.3
2023-10-03,4.234866024236152E20,27346.2
2023-10-04,4.173656533645575E20,27400.8
2023-10-05,4.0918112565331205E20,27564.3
2023-10-06,4.203040237936707E20,27944.1
2023-10-07,4.2943109582536743E20,27955.7
2023-10-08,4.365394656141281E20,27912.0
2023-10-09,4.345239421721839E20,27452.5
